Tweet Date,Tweet ID,Tweet Text,tweet_source,tweet_retweet_count,tweet_favorite_count
2020/7/15,1283354832934445056,"We created the enabling environment for @VWGroup to be able to assemble its vehicles in Ghana. Today, affordable VW... https://t.co/svy2tYuymM",Twitter for iPhone,1431,7657
2020/7/15,1283288382261665793,"RT @NPP_GH: #RegisterToVote2020
#4MoreToDoMoreForYou https://t.co/seRKHsQBvT",Twitter for iPhone,73,0
2020/7/14,1283144460373721095,"RT @NPP_GH: #RegisterToVote2020
#4MoreToDoMoreForYou https://t.co/WMPgDjUlhJ",Twitter for iPhone,54,0
2020/7/14,1283020422343208962,Currently chairing the 80th Cabinet Meeting of Government. This meeting is being held virtually. https://t.co/Ow8gDrfoe2,Twitter for iPhone,1137,12531
2020/7/14,1283009976542334976,#4MoreToDoMoreForYou https://t.co/HwRGhmm7ul,Twitter for iPhone,411,3005
2020/7/14,1282985344271556608,#RegisterToVote2020 #4MoreToDoMoreForYou https://t.co/PSW4R9gjqV,Twitter for iPhone,217,1857
2020/7/14,1282932343209185280,#RegisterToVote2020 #4MoreToDoMoreForYou https://t.co/LMh6LrhCr1,Twitter for iPhone,292,2991
2020/7/13,1282731300206632966,"It is, thus, vitally important that all eligible voters register, so, on the designated day of 7th December, they c... https://t.co/T8OTiJnU0p",Twitter for iPhone,307,2517
2020/7/13,1282685343746187268,RT @NPP_GH: Phase 3 of the Voter Registration Exercise 2020 is happening now. Check the District Offices of the @ECGhanaOfficial for more d...,Twitter for iPhone,70,0
2020/7/13,1282636668672135168,RT @NPP_GH: Find full details of the Voters Registration Phase 3 Movement Plan on the @ECGhanaOfficial's website and in today's edition of...,Twitter for iPhone,90,0
2020/7/13,1282557035075244033,#RegisterToVote2020 https://t.co/kHaKIUlKtr,Twitter for iPhone,360,4084
2020/7/12,1282415953519816704,RT @NPP_GH: Focus on Gov't achievements - President Akufo-Addo to NPP communicators https://t.co/Ue1kUjt0D4,Twitter for iPhone,149,0
2020/7/12,1282196960733257729,#RegisterToVote2020 https://t.co/r9PXSh3fJe,Twitter for iPhone,544,6236
2020/7/11,1281855623991373825,RT @NPP_GH: 26 days more to register to be able to exercise your constitutional right to vote in December 2020. Remember to observe all the...,Twitter for iPhone,125,0
2020/7/10,1281494128694636544,#RegisterToVote2020 https://t.co/5gQrCWlZAT,Twitter for iPhone,561,5718
2020/7/2,1278685870397292544,https://t.co/kkDXypk7gG,Twitter for iPhone,1153,9027
2020/6/30,1278061007466901508,RT @NPP_GH: #RegisterToVote2020 https://t.co/8daRtjCOod,Twitter for iPhone,2398,0
2020/6/30,1277945921775349761,#RegisterToVote2020 https://t.co/kJFuzwUuDJ,Twitter for iPhone,999,8203
2020/6/27,1276725887002689536,RT @NPP_GH: Agenda: Acclamation of @NAkufoAddo and @MBawumia #4More4Nana https://t.co/jFXxjr5q6V,Twitter for iPhone,200,0
2020/6/24,1275907167120502787,RT @NPP_GH: The acclamation of @NAkufoAddo as the 2020 Presidential Candidate of @NPP_GH by the National Council shall take place on Saturd...,Twitter for iPhone,227,0
2020/6/22,1275079171136319488,https://t.co/LSbHexcpzK,Twitter for iPhone,1593,14917
2020/6/19,1273918581445722114,"I wish all our aspirants the very best of luck, and I urge all who are involved in the process to help ensure that... https://t.co/NAao44dqnq",Twitter for iPhone,955,9643
2020/6/10,1270662194187964418,"The Ghanaian people and I extend our deepest condolences to the Government and people of the Republic of Burundi, o... https://t.co/3k7K9t2lD0",Twitter for iPhone,2237,18239
2020/6/1,1267537316391849984,#GeorgeFloyd #JusticeForGeorgeFloyd https://t.co/LOIcKLcB5i,Twitter for iPhone,13722,47349
2020/5/31,1267188766722207747,https://t.co/gv1xzBRidc,Twitter for iPhone,1675,14657
2020/5/24,1264476406098145281,#EidMubarak https://t.co/iyEQlAG6Ya,Twitter for iPhone,924,7667
2020/5/19,1262720005466132481,#AnidasuoNoAba https://t.co/C38GNualtG,Twitter for iPhone,942,8125
2020/5/15,1261281186153926657,Thank you @Winnie_Byanyima and your team for coordinating the public letter on the #PeoplesVaccine for #COVID19. Re... https://t.co/ALWdJGBxMJ,TweetDeck,313,2640
2020/5/15,1261280864522178560,"Together with other global leaders, I signed the @UNAIDS Public Letter on a People's Vaccine for #COVID19. It is im... https://t.co/VNktkpw8iq",TweetDeck,1156,8093
2020/5/10,1259503927575412737,"Happy Mother's Day to my beautiful Rebecca, my daughters, and to all Ghanaian women. https://t.co/FtGdNPOR6T",Twitter for iPhone,1404,15307
2020/5/6,1257969036165615617,Happy 70th Birthday Otumfuo Osei Tutu II https://t.co/8kx54msqrO,Twitter for iPhone,1360,11902
2020/5/1,1256143969169412096,Happy May Day https://t.co/05aVnXnTbH,Twitter for iPhone,1000,7922
2020/5/1,1256132225336254464,https://t.co/Kq96aJW5bU,Twitter for iPhone,1946,14059
2020/4/24,1253680829278142464,#RamadanMubarak https://t.co/NUgHdaPD7X,Twitter for iPhone,550,5236
2020/4/23,1253289479579799552,https://t.co/Z2M2ed2vpM,Twitter for iPhone,1474,13740
2020/4/18,1251658305509961731,"The Nigerian people have lost a courteous and dignified public official, and he will be missed by all of us who had... https://t.co/NF6YUBH8tU",Twitter for iPhone,342,4361
2020/4/18,1251658299369566209,"I send my deep sympathies and condolences to @MBuhari on the death of Abba Kyari, his Chief of Staff and trusted aide. 1/2",Twitter for iPhone,1068,12368
2020/4/10,1248615823213621248,"A joyous and happy Easter to all Ghanaians 
#SpreadCalmNotFear https://t.co/O2HazTXBah",Twitter for iPhone,1410,11029
2020/4/6,1247259818311782400,"Wishing British Prime Minister, @BorisJohnson, a speedy recovery and God's blessings. Our thoughts and prayers are... https://t.co/lIx3BJrILn",Twitter for iPhone,1955,15798
2020/4/3,1245972614595608581,#StayAtHome https://t.co/TAvQJxhCrU,Twitter for iPhone,2013,9428
2020/4/1,1245240979826905094,#HumanityOverEconomy #StayAtHome https://t.co/jlfTGILGyx,Twitter for iPhone,3082,12567
2020/3/29,1244408139228864514,"#StayAtHome
#SpreadCalmNotFear https://t.co/3C6z7PYY6F",Twitter for iPhone,2808,13063
2020/3/29,1244310728863031297,"RT @DrTedros: Thank you for sending such a powerful message to the world, my brother @NAkufoAddo, President of #Ghana. Together, for a heal...",Twitter for iPhone,3630,0
2020/3/28,1243833823458181120,#StayAtHome https://t.co/bKPQUfLDDr,Twitter for iPhone,29580,75301
2020/3/27,1243656851557888001,https://t.co/lOfLzmnD4Q,Twitter for iPhone,1538,11060
2020/3/24,1242502511208083459,Let us pray to God to protect our nation and save us from this pandemic. Tomorrow will be observed as the National... https://t.co/Z2d6uYsShI,Twitter for iPhone,4231,16834
2020/3/21,1241366260744622081,RT @konkrumah: @NAkufoAddo has just concluded a mtg of the Covid-19 response ctee. H.E. Will address the nation tonight with latest updates...,Twitter for iPhone,1138,0
2020/3/15,1239321887148302343,Here are excerpts of my address to the nation on the updates taken to combat the spread of Coronavirus https://t.co/4e0K2yWecg,Twitter for iPhone,358,1814
2020/3/15,1239321811206246403,Here are excerpts of my address to the nation on the updates taken to combat the spread of Coronavirus https://t.co/n17diCNNKi,Twitter for iPhone,440,2150
2020/3/15,1239321707984367623,Here are excerpts of my address to the nation on the updates taken to combat the spread of Coronavirus https://t.co/dkfcrrEiy5,Twitter for iPhone,2217,10560
2020/3/12,1238023011481128960,Happy Birthday to my beautiful Rebecca (@rakufoaddo) https://t.co/Q87OpfFxKH,Twitter for iPhone,1546,14429
2020/3/11,1237837279084806144,https://t.co/6Yym9VSAiu,Twitter for iPhone,183,1053
2020/3/11,1237837269719023623,https://t.co/oOnwr3UTPY,Twitter for iPhone,170,1054
2020/3/11,1237837246889263104,https://t.co/WSbz5XKm4p,Twitter for iPhone,187,1222
2020/3/11,1237837233530552321,https://t.co/7TPyHRIw0N,Twitter for iPhone,153,854
2020/3/11,1237837201297178625,https://t.co/nFDfqswXef,Twitter for iPhone,460,1967
2020/3/11,1237785485562519553,https://t.co/HIxpc1USAa,Twitter for iPhone,484,2509
2020/3/11,1237772568767148032,"Warm congratulations to the hardworking Minister for Information, Hon. @konkrumah, on his selection as one of the 2... https://t.co/qFB6H6ijwD",Twitter for iPhone,714,7212
2020/3/10,1237420861281402880,https://t.co/jToqpUKHy1,Twitter for iPhone,161,1698
2020/3/10,1237292316324487169,My sympathies and condolences go to all the families and loved ones of the deceased in Monday's horrific accident o... https://t.co/jBbbGXtXZ8,Twitter for iPhone,753,7913
2020/3/6,1235859962892398592,"#Kumasi2020
#ConsolidatingOurGains https://t.co/Ay5pzC5qLK",Twitter for iPhone,571,3538
2020/3/5,1235446749029740545,#Kumasi2020 https://t.co/viaYXnOCrp,Twitter for iPhone,300,2794
2020/3/4,1235130735272570880,#Kumasi2020 https://t.co/F9pDnbYC7r,Twitter for iPhone,267,2103
2020/3/3,1234837375316119559,#Kumasi2020 https://t.co/jcbrEQwYfQ,Twitter for iPhone,368,3207
2020/2/20,1230438909819179008,Watch my message on the state of the Nation here: https://t.co/QEP73bRvCQ #SOTN2020,Twitter for iPhone,205,1690
2020/2/19,1230195026426286080,#SOTN2020 https://t.co/sig615NK5K,Twitter for iPhone,202,1656
2020/2/19,1230193350558519297,https://t.co/GWsF189gh1,Twitter for iPhone,277,2283
2020/2/19,1230044557095702529,https://t.co/Jtg2iqPhNC,Twitter for iPhone,319,2764
2020/2/11,1227148876626505728,"RT @GhanaPresidency: Vice President @MBawumia accounts to the people of Ghana, on the achievements of Government from 2017 to date. 

Time:...",Twitter for iPhone,110,0
2020/2/10,1226815365285543936,I extend warm congratulations to the Bank of Ghana on being adjudged Central Bank of the Year for 2019. 1/3,Twitter for iPhone,407,4373
2020/2/8,1226278077036138501,"Ayekoo, and I am confident that the best days of the Bank, and, indeed, of Mother Ghana, herself, lie ahead. 3/3",Twitter for iPhone,180,1341
2020/2/8,1226278072116285445,This is in recognition of the excellent work undertaken by the Governor and officials of the Bank in reforming Ghan... https://t.co/Jmrnw8NAXe,Twitter for iPhone,185,1348
2020/1/29,1222460659574747136,#ObuasiGoldMineIsBack #4More4Nana #4MoreToDoMore https://t.co/ZpKBxODZdr,Twitter for iPhone,308,2359
2020/1/28,1222070616599252992,Happening today - #OneConstituencyOneAmbulance #PromiseDelivered #4MoreToDoMore https://t.co/H1YJ1xTavI,Twitter for iPhone,419,4231
2020/1/27,1221841130188238848,#PromiseDelivered #OneConstituencyOneAmbulance #4More2DoMore https://t.co/XJJJpY9JL8,Twitter for iPhone,417,3603
2020/1/24,1220743255094108160,"RT @InstituteGC: Also at #WEF2020 Tony Blair met with President @NAkufoAddo, for a catch up on the latest progress of our Institute's suppo...",Twitter for iPhone,41,0
2020/1/24,1220671507833245696,"RT @UNAIDS: This morning @Winnie_Byanyima joined political leaders, innovators &amp; startup creators at #wef20 to talk about strengthening SME...",Twitter for iPhone,59,0
2020/1/24,1220671078030364673,"RT @CGTNOfficial: CGTN Senior Correspondent @tianwei caught up with @NAkufoAddo, president of the Republic of Ghana, to get his take on how...",Twitter for iPhone,98,0
2020/1/24,1220671048783421441,I had a brief interview with @CGTNOfficial's @tianwei in Davos during the World Economic Forum. #wef20 https://t.co/3u1C5C4asc,Twitter for iPhone,97,596
2020/1/24,1220670006444412928,"RT @cnbcafrica: [COMING UP] Don't miss this interview with Nana Akufo-Addo @NAkufoAddo, Ghanaian President to discuss #Ghana's #ClimateChan...",Twitter for iPhone,82,0
2020/1/24,1220669594622447616,RT @cnbcafrica: @NAkufoAddo @GhanaPresidency @KennethIgbomor @fvandevyver @Christycolep @Estheroawoniyi [ON AIR] #WEF20: Tune in on #CNBCAf...,Twitter for iPhone,44,0
2020/1/24,1220659501600313346,"Press Conference with the Nana Akufo-Addo, President of Ghana https://t.co/3nhqhBegFs via @wef #wef20",Twitter for iPhone,75,582
2020/1/24,1220568754549030912,"The Davos Meeting has become an iconic global forum, which brings together world leaders in politics, business, fin... https://t.co/2xIfZnHzAC",Twitter for iPhone,54,420
2020/1/24,1220568726610874368,"At the invitation of the Founder and Executive Chairman of the World Economic Forum, Prof. Klaus Schwab, I particip... https://t.co/UShXQUHQAr",Twitter for iPhone,219,2037
2020/1/14,1217090096652070916,My sympathies and condolences go to all the families and loved ones of the deceased in the horrific accident on the... https://t.co/IdGbbwdfZQ,Twitter for iPhone,957,8457
2020/1/14,1217077526427774976,https://t.co/NwSottXnHx,Twitter for iPhone,219,1716
2020/1/14,1217046439655804930,https://t.co/LxEWLfPOL3,Twitter for iPhone,448,4252
2020/1/7,1214566150333288448,#YearOfReturn #BeyondTheReturn https://t.co/nAC7qKVA3r,Twitter for iPhone,639,3256
2020/1/7,1214565875195375617,https://t.co/J6bMAYR4w4,Twitter for iPhone,71,701
2020/1/7,1214565865720434695,"I expect decency, discipline, fairness, hard work, deep seated respect for the rule of law, and the continuing mode... https://t.co/opLudIflRZ",Twitter for iPhone,89,715
2020/1/7,1214565863312855042,"I am sure that Mr. Justice Anin Yeboah will be an effective leader of the Judiciary, guard jealously its independen... https://t.co/k57t3QzkVG",Twitter for iPhone,83,540
2020/1/7,1214565852499959810,"On 07/01/2020, I undertook one of the most significant acts in the life of the Republic - the induction into office... https://t.co/bf95u26lPO",Twitter for iPhone,553,4713
2020/1/7,1214458126986088449,Happy Constitution Day! #ConstitutionDay https://t.co/reG42UIXiJ,Twitter for iPhone,917,6915
2020/1/1,1212358349414686726,https://t.co/aAsMmwWpVk,Twitter for iPhone,972,7510
2019/12/13,1205450744700080129,The common democratic aspirations and values of our two nations provide us with a strong platform for going forward... https://t.co/QjrnGeAZjb,Twitter for iPhone,118,1149
2019/12/13,1205450743144222721,"Warm congratulations @BorisJohnson on your decisive, historic win. We have an opportunity, together, to renew and s... https://t.co/fMSLklQoJ5",Twitter for iPhone,490,5352
2019/12/13,1205444710065754112,Follow the Media Encounter here: https://t.co/CIo38j7vHz https://t.co/W4jiSMWv6u,Twitter for iPhone,78,778
2019/12/12,1205029501845037056,https://t.co/EameI4xEo8,Twitter for iPhone,232,1979
2019/12/8,1203627311880396807,"Happy 81st birthday to that outstanding Ghanaian Statesman, the 2nd President of the 4th Republic, His Excellency J... https://t.co/4rqJ3A2JQS",Twitter for iPhone,1201,10392
2019/12/6,1202969805415993357,#HappyFarmersDay https://t.co/ObO2kiFNpi,Twitter for iPhone,234,2034
2019/12/6,1202865327907971072,#HappyFarmersDay https://t.co/fm5S5Xg0c3,Twitter for iPhone,304,2231
2019/12/1,1201223147032326145,"Kindly take note that the time for the broadcast has been moved to 8:30pm.

#PresidentAkufoAddoSpeaks https://t.co/WH84WcPh4f",Twitter for iPhone,217,2302
2019/12/1,1201169848967016450,https://t.co/9M7yAUoONE,Twitter for iPhone,195,1657
2019/11/18,1196509091054657541,Our discussions centered on deepening the ties of co-operation and the bonds of friendship that exist between our t... https://t.co/T9rpVIFfz0,Twitter for iPhone,109,1147
2019/11/18,1196509069047222276,"On 18/11/19, I paid a day's official visit to Abu Dhabi, the capital of the United Arab Emirates, at the invitation... https://t.co/R7KSbcUxdc",Twitter for iPhone,349,4150
2019/11/15,1195242649470558209,"Great performance by the Black Stars, and a thoroughly deserved victory against South Africa. Very proud of the pla... https://t.co/TsIyWVjPBm",Twitter for iPhone,481,5396
2019/11/10,1193580256487202816,"The $2 billion Sinohydro deal, and the implementation of agreements reached at the 3rd Forum on China-Africa Co-ope... https://t.co/mUXrn8MFz8",Twitter for iPhone,83,815
2019/11/10,1193580246471188480,"On Sunday, 10th November, 2019, I held bilateral discussions with Vice Premier of the People's Republic of China, S... https://t.co/728eHqLLVx",Twitter for iPhone,219,3029
2019/11/8,1192804161739460611,"RT @GhanaPresidency: President @NAkufoAddo arriving In Niamey, capital of Niger, this morning to participate in the ECOWAS Extraordinary Se...",Twitter for iPhone,94,0
2019/11/5,1191768661033439234,"Earlier today, I interacted with members of staff and students of Mawuli Senior High School as part of my 2-day wor... https://t.co/eb4dOICk9n",Twitter for iPhone,244,2873
2019/11/3,1190989539386560512,Follow #PresidentToursVolta for all the updates on my working tour of the Volta Region. https://t.co/W2vghPJaAZ,Twitter for iPhone,128,1351
2019/11/3,1190988950661476359,"Hail Matamela!! @CyrilRamaphosa Congratulations to the people of South Africa, the Springboks, and your good self,... https://t.co/YO66xndsHp",Twitter for iPhone,265,2088
2019/10/25,1187783025297256448,"The socio-economic transformation of #Africa is imminent, which will permit us to build a new, progressive Africa o... https://t.co/TuJU1x7Tss",Twitter for iPhone,93,731
2019/10/25,1187782633675210752,"The promise, implicit in the drive for liberation, was that freedom would inspire the rapid enhancement of the qual... https://t.co/vLKXB28z30",Twitter for iPhone,131,1318
2019/10/25,1187781971994238976,"On Friday, 25/10/2019, I led the Ghanaian delegation to the 18th Non-Aligned Movement Summit, being held in Baku, A... https://t.co/uQv3tVolcw",Twitter for iPhone,91,896
2019/10/25,1187780193215225858,"Football remains the passion of our nation, and I urge all to rally behind him in realising his vision for the grow... https://t.co/jUhLt6YY1x",Twitter for iPhone,153,866
2019/10/25,1187780191470456832,I extend warm congratulations to Mr. Kurt E. S. Okraku on his election as the 24th President of the Ghana Football... https://t.co/9EPr5EUAzv,Twitter for iPhone,530,4053
2019/10/25,1187779697331097600,Congratulations to @OfficialMasisi on your clear and decisive victory in Botswana's elections. Looking forward to w... https://t.co/pAzyS1GOyB,Twitter for iPhone,180,1213
2019/10/24,1187354262977667072,"We hope that this new era of Ghana-Russia, and Africa-Russia relations will reaffirm the principles of solidarity,... https://t.co/j4l6v4I3pE",Twitter for iPhone,131,1118
2019/10/24,1187351890755031040,"Africa has a vibrant young population, and, though there are still important security challenges, she is more at pe... https://t.co/1GJQZr7WrH",Twitter for iPhone,83,581
